UserId,UserAvgRating,UserVisitCount,UserUniqueAttractions,UserPreferredMode,UserPreferredType
61560,3.5,2,2,Family,Beach
61561,5.0,2,1,Couples,Wildlife
61568,4.0,1,1,Couples,Beach
61569,3.0,1,1,Friends,Landmark
61570,5.0,1,1,Family,Water Park
61574,3.0,1,1,Family,Water Park
61576,3.0,1,1,Couples,Temple
61581,4.5,2,2,Family,Landmark
61582,5.0,1,1,Couples,Volcano
61588,5.0,1,1,Couples,Landmark
61590,3.0,5,1,Solo,Cultural Show
61591,5.0,1,1,Couples,Wildlife
61592,4.0,1,1,Friends,Landmark
61593,5.0,1,1,Couples,Beach
61597,5.0,1,1,Couples,Water Park
61598,4.0,1,1,Family,Water Park
61599,4.0,1,1,Family,Temple
61607,5.0,1,1,Couples,National Park
61610,5.0,1,1,Couples,Water Park
61613,4.0,1,1,Couples,Temple
61615,4.0,1,1,Family,Temple
61617,5.0,2,2,Family,Beach
61619,3.0,1,1,Family,Wildlife
61620,3.0,1,1,Couples,Street/Area
61621,5.0,1,1,Family,Water Park
61622,5.0,1,1,Friends,National Park
61623,3.6666666666666665,3,3,Couples,Beach
61635,3.0,1,1,Friends,Wildlife
61637,3.0,1,1,Couples,Temple
61639,5.0,1,1,Couples,Wildlife
61643,4.0,1,1,Family,Wildlife
61653,3.0,1,1,Family,Beach
61657,5.0,1,1,Couples,Temple
61660,5.0,1,1,Couples,Wildlife
61661,5.0,1,1,Couples,Water Park
61662,1.0,1,1,Solo,Beach
61665,5.0,1,1,Couples,Wildlife
61666,5.0,1,1,Couples,Palace
61668,4.0,1,1,Family,Beach
61671,4.0,3,1,Couples,Museum
61675,5.0,1,1,Family,Water Park
61679,5.0,1,1,Couples,Water Park
61680,4.0,1,1,Business,Temple
61681,4.0,1,1,Friends,Temple
61682,3.5,2,2,Friends,Landmark
61687,4.0,3,1,Friends,Museum
61691,3.3333333333333335,6,2,Family,Street/Area
61692,5.0,3,2,Solo,Landmark
61693,4.0,1,1,Couples,Landmark
61694,3.0,1,1,Family,Beach
61695,5.0,1,1,Friends,Water Park
61696,4.0,1,1,Friends,Water Park
61697,5.0,1,1,Solo,Cultural Show
61698,4.0,1,1,Family,Beach
61702,5.0,2,1,Couples,Street/Area
61706,3.0,1,1,Couples,Wildlife
61709,5.0,2,1,Couples,Wildlife
61714,4.0,2,1,Solo,Wildlife
61715,3.3333333333333335,3,3,Friends,Beach
61721,4.0,1,1,Family,Water Park
61722,4.0,1,1,Couples,Wildlife
61723,4.0,1,1,Couples,Temple
61724,5.0,3,2,Friends,Landmark
61725,4.0,1,1,Friends,Wildlife
61726,4.0,1,1,Couples,Wildlife
61727,4.0,1,1,Couples,Wildlife
61728,3.0,1,1,Couples,Temple
61729,4.0,1,1,Solo,Beach
61730,5.0,1,1,Couples,Temple
61731,4.0,1,1,Solo,Beach
61736,4.25,4,2,Couples,Landmark
61740,3.0,1,1,Family,Beach
61741,4.0,1,1,Couples,Beach
61743,5.0,1,1,Couples,Temple
61746,4.0,1,1,Couples,Temple
61747,5.0,3,3,Couples,Temple
61749,5.0,2,2,Couples,Temple
61753,4.0,1,1,Friends,Water Park
61761,3.0,1,1,Business,Palace
61762,5.0,1,1,Solo,Temple
61763,4.333333333333333,3,3,Couples,Landmark
61765,4.0,1,1,Solo,Cave
61767,4.666666666666667,3,1,Business,Volcano
61768,3.5,2,1,Couples,Volcano
61769,3.0,1,1,Couples,Wildlife
61770,3.0,1,1,Family,Wildlife
61780,4.0,1,1,Family,Beach
61782,3.0,1,1,Solo,Temple
61785,4.0,2,2,Family,Waterfall
61786,4.5,2,2,Family,Temple
61791,3.0,1,1,Couples,Temple
61792,4.5,2,2,Friends,Landmark
61796,4.0,1,1,Couples,Wildlife
61800,4.0,1,1,Couples,Wildlife
61802,1.0,1,1,Couples,Beach
61803,5.0,1,1,Friends,Beach
61805,5.0,1,1,Couples,Beach
61808,5.0,1,1,Couples,Water Park
61809,3.5,2,2,Family,Landmark
61810,5.0,1,1,Couples,Wildlife
61812,3.0,2,1,Family,Landmark
61813,3.0,1,1,Couples,Waterfall
61814,4.0,1,1,Couples,Beach
61816,5.0,1,1,Family,Water Park
61826,4.0,1,1,Couples,Beach
61831,3.0,2,1,Couples,Temple
61836,4.0,1,1,Couples,Volcano
61837,3.0,1,1,Family,Temple
61838,4.0,1,1,Solo,Street/Area
61840,4.0,1,1,Couples,Cultural Show
61845,4.0,2,1,Couples,Beach
61846,4.0,1,1,Solo,Beach
61847,4.0,1,1,Couples,Wildlife
61848,4.0,2,1,Friends,Wildlife
61849,4.0,1,1,Couples,Wildlife
61850,3.5,2,1,Couples,Landmark
61858,4.4,5,3,Couples,Wildlife
61863,5.0,1,1,Friends,Cultural Show
61864,5.0,1,1,Family,Beach
61865,4.0,1,1,Family,Water Park
61866,4.0,1,1,Family,Museum
61868,4.0,1,1,Couples,Water Park
61874,5.0,1,1,Couples,Beach
61876,5.0,1,1,Couples,Wildlife
61878,5.0,1,1,Friends,National Park
61881,5.0,1,1,Couples,Water Park
61882,5.0,1,1,Couples,Wildlife
61883,4.5,2,1,Couples,Volcano
61884,4.0,1,1,Couples,Wildlife
61886,5.0,1,1,Friends,Beach
61892,4.0,1,1,Friends,Wildlife
61894,2.0,1,1,Couples,Temple
61898,5.0,1,1,Family,Water Park
61903,4.0,1,1,Business,Temple
61905,4.0,3,2,Couples,Wildlife
61906,1.0,1,1,Family,Wildlife
61907,5.0,2,2,Couples,Beach
61915,4.0,1,1,Family,Beach
61916,3.0,1,1,Couples,Waterfall
61917,5.0,1,1,Family,Wildlife
61918,3.0,1,1,Couples,Landmark
61927,5.0,1,1,Family,Water Park
61930,5.0,1,1,Couples,Wildlife
61931,4.0,1,1,Couples,Wildlife
61932,4.0,1,1,Couples,Beach
61933,4.0,1,1,Family,Beach
61934,2.0,1,1,Couples,Waterfall
61936,5.0,1,1,Family,Beach
61938,5.0,1,1,Couples,Wildlife
61941,4.0,1,1,Couples,Landmark
61942,4.666666666666667,3,3,Couples,Beach
61943,3.5,4,3,Couples,Temple
61947,5.0,1,1,Business,National Park
61949,3.0,1,1,Family,Temple
61950,5.0,1,1,Friends,Water Park
61952,3.0,3,3,Couples,Beach
61956,4.0,1,1,Couples,Wildlife
61959,4.0,1,1,Friends,Landmark
61960,5.0,2,2,Family,Beach
61962,5.0,1,1,Couples,Wildlife
61966,3.0,2,2,Couples,Landmark
61967,5.0,1,1,Family,Wildlife
61968,5.0,1,1,Friends,Landmark
61969,5.0,1,1,Family,Wildlife
61971,5.0,1,1,Family,Temple
61973,5.0,1,1,Friends,Wildlife
61977,5.0,2,1,Friends,Volcano
61986,3.0,1,1,Friends,Wildlife
61991,5.0,1,1,Couples,Wildlife
61992,4.5,2,2,Friends,Street/Area
61993,5.0,3,2,Family,Museum
61994,3.0,1,1,Couples,Beach
61995,2.0,2,2,Family,Beach
61998,4.0,1,1,Family,Beach
61999,4.0,1,1,Family,Wildlife
62004,4.0,2,2,Couples,Landmark
62006,4.666666666666667,3,3,Friends,Beach
62008,4.0,1,1,Couples,Wildlife
62011,4.0,3,3,Couples,Temple
62012,3.0,1,1,Couples,Beach
62016,1.5,2,2,Friends,Beach
62021,4.0,1,1,Business,National Park
62026,1.0,1,1,Couples,Beach
62032,5.0,1,1,Solo,Museum
62035,4.0,1,1,Friends,Landmark
62036,4.5,4,4,Family,Beach
62037,4.0,1,1,Couples,Landmark
62038,3.0,1,1,Couples,Beach
62041,5.0,1,1,Couples,National Park
62042,4.0,3,1,Solo,Volcano
62045,4.0,1,1,Family,Water Park
62046,4.5,2,2,Couples,Landmark
62050,5.0,1,1,Solo,Wildlife
62052,4.0,1,1,Couples,Beach
62053,3.0,1,1,Friends,Temple
62054,3.6666666666666665,3,3,Solo,Beach
62056,5.0,2,1,Couples,Wildlife
62059,4.0,1,1,Couples,Palace
62063,2.0,1,1,Solo,Beach
62070,4.5,2,2,Couples,Landmark
62072,4.0,2,1,Family,Water Park
62073,5.0,1,1,Friends,Volcano
62076,3.0,1,1,Couples,Landmark
62081,5.0,1,1,Friends,Temple
62083,5.0,1,1,Couples,Wildlife
62087,3.0,1,1,Friends,Temple
62090,5.0,1,1,Family,Landmark
62091,5.0,1,1,Family,National Park
62094,5.0,1,1,Friends,Beach
62097,5.0,1,1,Family,Wildlife
62104,4.0,1,1,Family,Wildlife
62106,4.0,7,2,Solo,Palace
62108,5.0,2,2,Couples,Landmark
62112,5.0,2,2,Family,Temple
62116,3.0,1,1,Solo,Beach
62119,5.0,1,1,Solo,Beach
62121,4.666666666666667,6,1,Friends,Volcano
62124,4.0,1,1,Family,Landmark
62125,2.0,1,1,Couples,Beach
62128,3.5,2,2,Family,Landmark
62129,3.0,2,2,Family,Beach
62130,4.666666666666667,3,1,Friends,Volcano
62131,5.0,1,1,Friends,Landmark
62136,3.0,1,1,Couples,Temple
62139,4.0,1,1,Friends,Cultural Show
62141,5.0,1,1,Family,Street/Area
62142,5.0,1,1,Couples,Landmark
62146,5.0,1,1,Friends,Beach
62147,3.0,1,1,Friends,Beach
62148,5.0,1,1,Friends,Wildlife
62153,5.0,1,1,Couples,Wildlife
62156,4.0,1,1,Friends,Volcano
62158,5.0,1,1,Solo,Wildlife
62161,4.0,3,3,Friends,Museum
62162,3.0,1,1,Couples,Wildlife
62165,4.0,1,1,Family,Museum
62169,4.888888888888889,9,1,Friends,Volcano
62170,5.0,1,1,Family,Water Park
62171,4.0,1,1,Family,Landmark
62174,5.0,1,1,Friends,Wildlife
62177,5.0,1,1,Family,Temple
62180,3.5,4,3,Couples,Beach
62181,5.0,2,2,Family,Landmark
62182,4.0,1,1,Couples,Temple
62185,5.0,1,1,Friends,Wildlife
62188,5.0,1,1,Family,Beach
62190,2.0,1,1,Couples,Waterfall
62192,4.0,1,1,Couples,Wildlife
62193,5.0,1,1,Friends,Beach
62204,5.0,1,1,Family,Water Park
62210,4.0,2,1,Friends,Volcano
62212,5.0,1,1,Family,Beach
62213,4.0,1,1,Family,Landmark
62217,5.0,1,1,Friends,Beach
62218,4.0,1,1,Couples,Temple
62219,4.0,1,1,Family,Wildlife
62220,3.6666666666666665,3,2,Solo,Beach
62221,5.0,1,1,Friends,Water Park
62222,5.0,1,1,Family,Water Park
62223,3.0,2,2,Friends,Beach
62224,5.0,1,1,Family,Landmark
62226,4.0,1,1,Couples,Landmark
62230,4.0,1,1,Couples,Landmark
62234,3.0,1,1,Family,Wildlife
62235,3.6666666666666665,3,3,Couples,Beach
62237,5.0,1,1,Family,Water Park
62239,4.0,1,1,Couples,Wildlife
62240,4.666666666666667,3,2,Couples,Wildlife
62249,4.0,2,2,Family,Landmark
62251,5.0,1,1,Family,Water Park
62252,4.0,3,3,Family,Beach
62258,5.0,1,1,Couples,Wildlife
62263,4.0,1,1,Family,Water Park
62268,5.0,1,1,Couples,Water Park
62271,5.0,1,1,Couples,Landmark
62272,4.0,1,1,Friends,Beach
62274,4.0,1,1,Solo,Wildlife
62275,4.0,1,1,Family,Water Park
62277,4.5,2,1,Family,Museum
62284,5.0,1,1,Family,Water Park
62287,4.0,1,1,Couples,Wildlife
62288,4.333333333333333,3,1,Friends,Volcano
62290,4.0,1,1,Friends,Temple
62291,5.0,4,1,Solo,Museum
62293,4.666666666666667,3,2,Family,Volcano
62306,4.0,2,2,Family,Landmark
62309,4.5,4,1,Friends,Street/Area
62319,3.5,2,1,Couples,Volcano
62320,4.0,1,1,Family,Water Park
62321,5.0,2,2,Family,Beach
62324,5.0,1,1,Couples,Temple
62327,1.0,1,1,Family,Beach
62333,4.0,1,1,Solo,Wildlife
62334,5.0,1,1,Friends,Landmark
62338,5.0,1,1,Solo,Landmark
62341,5.0,1,1,Couples,Water Park
62342,3.5,2,1,Couples,Wildlife
62344,5.0,1,1,Couples,Temple
62345,1.0,1,1,Friends,Water Park
62346,5.0,1,1,Couples,Wildlife
62348,3.0,1,1,Friends,Wildlife
62352,4.0,1,1,Friends,Palace
62354,5.0,1,1,Friends,Water Park
62355,5.0,2,2,Family,Landmark
62356,1.0,1,1,Couples,Beach
62357,3.25,4,1,Solo,Palace
62359,4.0,1,1,Family,Beach
62361,4.0,1,1,Family,Beach
62370,4.0,1,1,Friends,Wildlife
62376,4.666666666666667,3,3,Couples,Beach
62378,4.0,1,1,Couples,Wildlife
62380,3.0,2,1,Couples,Wildlife
62382,5.0,1,1,Family,Beach
62383,3.0,1,1,Friends,Beach
62385,4.0,1,1,Family,Beach
62386,3.0,1,1,Couples,Wildlife
62387,2.0,1,1,Couples,Landmark
62393,5.0,1,1,Friends,Volcano
62394,5.0,1,1,Couples,Water Park
62400,4.5,2,2,Family,Temple
62404,3.5,2,2,Family,Water Park
62406,4.0,3,3,Friends,Beach
62407,4.0,1,1,Friends,Wildlife
62408,4.5,2,2,Friends,National Park
62410,3.6666666666666665,3,1,Family,Street/Area
62411,2.0,1,1,Couples,Beach
62412,3.1538461538461537,13,1,Family,Museum
62414,5.0,1,1,Couples,Landmark
62415,4.0,1,1,Family,Beach
62416,4.0,1,1,Friends,Wildlife
62420,5.0,2,1,Family,Wildlife
62421,5.0,1,1,Couples,Temple
62428,5.0,2,1,Family,Cultural Show
62432,4.0,1,1,Couples,Landmark
62433,4.0,1,1,Friends,Street/Area
62436,4.0,1,1,Friends,National Park
62438,3.0,1,1,Couples,Landmark
62441,4.0,1,1,Couples,Wildlife
62442,5.0,1,1,Business,Beach
62447,3.5,2,1,Family,Street/Area
62450,4.0,1,1,Family,Temple
62454,3.0,1,1,Friends,Landmark
62455,5.0,1,1,Solo,Landmark
62456,5.0,1,1,Family,Wildlife
62461,4.0,1,1,Couples,Temple
62463,4.0,1,1,Couples,Beach
62466,3.6666666666666665,3,2,Couples,Waterfall
62467,5.0,1,1,Friends,Wildlife
62469,5.0,2,2,Friends,Landmark
62477,4.0,1,1,Family,Temple
62479,4.0,1,1,Friends,Temple
62481,5.0,1,1,Couples,Temple
62482,5.0,1,1,Family,Volcano
62483,4.0,9,1,Friends,Museum
62485,5.0,1,1,Couples,Museum
62486,4.5,2,1,Friends,Volcano
62487,4.0,1,1,Friends,Temple
62490,5.0,2,2,Friends,National Park
62496,5.0,1,1,Family,Temple
62497,4.5,2,1,Family,Cultural Show
62498,4.0,3,3,Family,Beach
62502,5.0,2,1,Family,Beach
62503,2.6666666666666665,3,3,Couples,Beach
62505,4.0,1,1,Couples,Temple
62506,1.0,1,1,Couples,Wildlife
62509,5.0,1,1,Family,Water Park
62512,5.0,1,1,Family,Cultural Show
62515,5.0,2,2,Friends,Landmark
62518,5.0,1,1,Family,Water Park
62520,5.0,2,1,Friends,Volcano
62522,3.5,2,2,Couples,Beach
62530,3.0,1,1,Family,Beach
62531,4.0,1,1,Solo,Wildlife
62534,3.0,1,1,Couples,Beach
62535,4.0,1,1,Friends,Beach
62536,4.0,1,1,Solo,Beach
62537,5.0,1,1,Couples,Street/Area
62538,3.0,1,1,Family,Beach
62540,3.0,1,1,Couples,Wildlife
62543,4.0,1,1,Solo,Waterfall
62544,5.0,1,1,Family,Wildlife
62546,4.0,1,1,Solo,Wildlife
62550,3.0,1,1,Family,Temple
62553,2.0,1,1,Friends,Beach
62554,4.0,1,1,Family,Beach
62557,3.0,1,1,Solo,Wildlife
62559,4.0,1,1,Couples,Temple
62563,4.0,2,2,Family,Beach
62569,5.0,1,1,Solo,Temple
62570,1.0,1,1,Friends,Temple
62584,5.0,1,1,Friends,Wildlife
62587,4.5,2,2,Couples,Beach
62588,4.0,1,1,Couples,Wildlife
62590,5.0,1,1,Couples,Beach
62591,3.0,1,1,Friends,Cave
62592,2.0,2,1,Couples,Palace
62594,4.0,1,1,Family,Beach
62595,4.0,1,1,Couples,Wildlife
62600,5.0,1,1,Family,Wildlife
62604,4.0,1,1,Family,Beach
62605,2.3333333333333335,3,2,Solo,Landmark
62610,4.0,1,1,Couples,Beach
62611,4.0,1,1,Friends,Beach
62612,5.0,1,1,Couples,Landmark
62616,5.0,1,1,Family,Water Park
62618,4.0,2,2,Family,Landmark
62622,4.0,1,1,Couples,Water Park
62623,4.0,1,1,Family,Beach
62624,3.0,1,1,Couples,Wildlife
62628,3.0,1,1,Friends,Temple
62629,4.5,2,2,Couples,Beach
62633,5.0,1,1,Friends,Wildlife
62634,5.0,1,1,Couples,Landmark
62635,5.0,3,2,Couples,Wildlife
62636,4.5,8,6,Couples,Wildlife
62637,4.333333333333333,3,3,Friends,Beach
62645,5.0,1,1,Solo,Museum
62646,3.4285714285714284,7,4,Couples,Wildlife
62649,4.0,2,1,Friends,Landmark
62650,5.0,2,2,Couples,Landmark
62652,4.0,1,1,Couples,Temple
62653,4.0,4,3,Couples,Wildlife
62661,3.2,5,5,Couples,Beach
62665,4.461538461538462,13,5,Couples,Wildlife
62667,4.0,1,1,Family,Temple
62669,4.666666666666667,6,4,Couples,Beach
62671,5.0,1,1,Couples,Landmark
62673,4.0,1,1,Couples,Beach
62674,3.0,1,1,Friends,Beach
62679,5.0,1,1,Friends,Wildlife
62684,5.0,1,1,Couples,Wildlife
62686,4.0,1,1,Couples,Wildlife
62689,4.75,4,1,Friends,Volcano
62694,5.0,1,1,Family,Water Park
62696,3.0,1,1,Friends,Landmark
62701,3.0,1,1,Solo,Wildlife
62703,5.0,1,1,Couples,Temple
62704,4.0,1,1,Couples,Palace
62705,5.0,1,1,Solo,Landmark
62712,3.0,1,1,Couples,Water Park
62716,5.0,1,1,Friends,Wildlife
62717,5.0,2,2,Couples,Landmark
62718,4.5,2,2,Couples,Landmark
62719,4.666666666666667,3,2,Family,Landmark
62728,5.0,1,1,Couples,Wildlife
62731,4.0,1,1,Couples,Wildlife
62732,4.0,1,1,Couples,Wildlife
62733,5.0,1,1,Friends,Wildlife
62735,5.0,1,1,Friends,Temple
62738,4.0,1,1,Solo,Water Park
62739,5.0,1,1,Couples,National Park
62742,4.0,1,1,Couples,Wildlife
62749,3.0,1,1,Friends,Temple
62753,5.0,1,1,Couples,Water Park
62754,3.0,1,1,Family,Beach
62755,5.0,2,2,Couples,Landmark
62762,3.0,1,1,Couples,Beach
62770,3.0,1,1,Friends,Landmark
62773,5.0,2,1,Friends,Water Park
62775,4.0,1,1,Friends,Beach
62776,4.0,1,1,Family,Temple
62782,5.0,1,1,Couples,Landmark
62783,3.0,2,2,Couples,Beach
62789,4.0,1,1,Couples,Wildlife
62791,3.8333333333333335,6,4,Couples,Beach
62792,3.0,1,1,Solo,Beach
62793,4.4,5,5,Couples,Beach
62795,3.0,1,1,Family,Beach
62796,3.0,1,1,Friends,Wildlife
62797,1.0,1,1,Couples,Beach
62799,5.0,1,1,Family,Beach
62800,3.0,1,1,Couples,Wildlife
62801,4.0,1,1,Family,Wildlife
62802,5.0,2,1,Friends,Wildlife
62803,5.0,1,1,Couples,Landmark
62805,5.0,1,1,Friends,Temple
62806,5.0,1,1,Friends,Landmark
62808,2.0,1,1,Couples,Landmark
62809,5.0,1,1,Friends,National Park
62811,4.0,1,1,Family,Landmark
62812,5.0,1,1,Couples,Landmark
62813,4.0,1,1,Friends,Wildlife
62814,3.0,1,1,Couples,Beach
62815,4.0,1,1,Friends,Wildlife
62819,4.0,1,1,Family,Water Park
62821,5.0,1,1,Family,Beach
62825,4.5,2,2,Couples,Beach
62829,3.0,1,1,Family,Beach
62830,4.0,1,1,Couples,Wildlife
62831,5.0,1,1,Couples,Beach
62832,4.5,2,2,Family,Landmark
62833,4.0,3,3,Family,Beach
62835,4.5,8,1,Couples,Street/Area
62838,5.0,1,1,Couples,Water Park
62839,4.6,5,5,Family,Beach
62841,4.0,1,1,Solo,Landmark
62844,3.0,1,1,Family,Landmark
62851,5.0,1,1,Couples,Cave
62852,1.0,1,1,Couples,Wildlife
62855,4.0,1,1,Couples,Beach
62857,3.0,1,1,Friends,Palace
62859,3.0,1,1,Friends,Beach
62861,5.0,1,1,Family,Palace
62863,5.0,1,1,Couples,Wildlife
62864,5.0,1,1,Family,Wildlife
62867,4.0,1,1,Solo,Beach
62874,4.0,1,1,Friends,Wildlife
62875,5.0,2,2,Couples,Landmark
62876,3.0,1,1,Family,Beach
62879,5.0,1,1,Solo,Wildlife
62881,4.333333333333333,3,3,Family,Landmark
62884,4.0,1,1,Couples,Temple
62885,5.0,2,1,Couples,Temple
62887,5.0,1,1,Couples,Wildlife
62889,2.0,1,1,Solo,Beach
62892,3.0,1,1,Family,Water Park
62893,3.0,1,1,Family,Beach
62894,4.0,1,1,Couples,Wildlife
62896,3.0,2,1,Couples,Landmark
62900,4.0,1,1,Couples,Beach
62901,4.0,2,2,Family,Palace
62902,4.6,5,3,Couples,Wildlife
62904,3.6666666666666665,3,3,Couples,Beach
62906,4.5,2,1,Couples,Volcano
62907,3.9285714285714284,14,6,Couples,Wildlife
62914,5.0,3,2,Family,Water Park
62916,4.0,2,2,Solo,Landmark
62919,5.0,1,1,Friends,Landmark
62921,4.0,1,1,Couples,Water Park
62923,4.333333333333333,3,2,Couples,Wildlife
62925,4.666666666666667,3,2,Solo,Beach
62928,2.0,1,1,Family,Beach
62930,5.0,1,1,Family,Wildlife
62932,4.0,2,2,Couples,Beach
62937,5.0,1,1,Couples,Wildlife
62938,4.222222222222222,9,5,Family,Street/Area
62939,5.0,1,1,Family,Wildlife
62942,5.0,1,1,Solo,Wildlife
62943,4.5,2,2,Family,Landmark
62946,4.0,1,1,Family,Wildlife
62947,5.0,1,1,Family,Water Park
62952,4.5,2,2,Friends,Landmark
62959,2.3333333333333335,3,3,Family,Beach
62961,4.666666666666667,3,3,Family,Landmark
62962,4.0,2,2,Couples,Beach
62963,4.0,1,1,Friends,Temple
62964,3.0,1,1,Couples,Landmark
62966,4.5,2,2,Couples,Waterfall
62970,5.0,1,1,Couples,Wildlife
62971,3.0,1,1,Friends,Beach
62973,5.0,2,2,Family,Beach
62975,4.0,1,1,Family,Water Park
62976,3.0,1,1,Couples,Palace
62977,4.0,3,2,Couples,Water Park
62978,5.0,2,2,Couples,Landmark
62979,5.0,1,1,Friends,Wildlife
62981,5.0,1,1,Couples,Temple
62985,4.0,1,1,Couples,Beach
62988,5.0,1,1,Family,Water Park
62990,3.0,1,1,Couples,Beach
62992,4.0,1,1,Couples,Beach
62999,5.0,1,1,Family,Water Park
63003,3.0,1,1,Couples,Wildlife
63007,4.0,2,2,Couples,Temple
63011,5.0,1,1,Family,Wildlife
63012,5.0,1,1,Couples,Wildlife
63014,1.0,1,1,Couples,Landmark
63020,3.0,1,1,Couples,Wildlife
63021,3.0,2,1,Couples,Beach
63024,4.0,1,1,Couples,Wildlife
63025,3.0,1,1,Couples,Beach
63028,3.0,1,1,Solo,Street/Area
63031,4.5,2,1,Couples,Wildlife
63033,5.0,2,2,Family,Beach
63034,4.0,1,1,Family,Temple
63035,5.0,1,1,Friends,Temple
63038,5.0,1,1,Couples,Landmark
63039,5.0,1,1,Friends,Wildlife
63040,4.0,1,1,Couples,Wildlife
63042,4.75,4,1,Friends,Temple
63046,5.0,2,1,Couples,Water Park
63047,4.0,1,1,Couples,Waterfall
63052,5.0,1,1,Family,Water Park
63055,4.0,4,1,Business,Street/Area
63056,3.0,1,1,Solo,Landmark
63058,5.0,1,1,Couples,Wildlife
63061,4.0,1,1,Family,Water Park
63062,4.0,1,1,Couples,Waterfall
63065,4.0,1,1,Couples,Beach
63067,4.0,1,1,Friends,Wildlife
63069,4.0,1,1,Couples,Water Park
63070,1.0,1,1,Business,Landmark
63072,4.0,1,1,Family,Wildlife
63076,4.0,1,1,Couples,Wildlife
63077,4.5,2,2,Family,Water Park
63078,5.0,2,1,Couples,Wildlife
63079,5.0,2,1,Couples,Museum
63083,5.0,1,1,Couples,Landmark
63086,3.0,1,1,Couples,Beach
63092,5.0,1,1,Family,Landmark
63097,3.0,2,2,Couples,Waterfall
63101,5.0,1,1,Family,Water Park
63103,3.0,1,1,Solo,Temple
63104,5.0,1,1,Couples,Wildlife
63109,5.0,1,1,Couples,Temple
63110,4.5,2,2,Family,Water Park
63114,4.0,1,1,Solo,Wildlife
63115,4.0,1,1,Couples,Temple
63116,4.0,1,1,Couples,Beach
63118,5.0,2,2,Couples,Beach
63124,3.5,4,3,Couples,Landmark
63126,5.0,1,1,Solo,Wildlife
63129,5.0,1,1,Couples,Wildlife
63132,4.5,2,2,Couples,Landmark
63134,5.0,1,1,Couples,Wildlife
63135,4.25,4,4,Family,Beach
63138,4.071428571428571,14,7,Couples,Beach
63140,4.0,1,1,Couples,Beach
63141,5.0,1,1,Friends,Volcano
63142,5.0,3,1,Friends,Volcano
63144,4.5,2,2,Couples,Temple
63147,4.0,2,1,Couples,Water Park
63149,2.6,5,1,Solo,Street/Area
63150,4.0,3,1,Couples,Cave
63154,5.0,1,1,Family,Landmark
63155,5.0,1,1,Couples,Water Park
63156,5.0,1,1,Couples,Waterfall
63157,5.0,1,1,Couples,Beach
63158,5.0,1,1,Friends,Landmark
63161,5.0,1,1,Family,Water Park
63162,5.0,1,1,Family,Temple
63163,4.0,1,1,Couples,Temple
63164,4.5,2,2,Solo,Beach
63165,4.5,2,2,Family,Beach
63166,1.0,1,1,Family,Wildlife
63167,3.0,1,1,Friends,Wildlife
63169,3.5,2,2,Family,Beach
63172,5.0,1,1,Couples,Landmark
63178,4.0,1,1,Couples,Landmark
63182,5.0,1,1,Family,Water Park
63183,5.0,2,2,Couples,Landmark
63184,4.0,1,1,Friends,Temple
63185,4.5,2,2,Family,Water Park
63186,4.0,1,1,Couples,Wildlife
63189,4.0,1,1,Couples,Water Park
63190,2.0,1,1,Couples,Temple
63193,4.0,1,1,Family,Landmark
63197,3.888888888888889,9,2,Family,Volcano
63204,4.0,1,1,Friends,Landmark
63206,3.5,2,2,Family,Temple
63208,5.0,1,1,Family,Water Park
63209,4.0,1,1,Friends,Water Park
63211,4.0,1,1,Couples,Temple
63219,4.0,1,1,Family,Temple
63220,4.0,1,1,Friends,Palace
63221,3.0,2,2,Couples,Beach
63223,4.0,1,1,Friends,Wildlife
63224,2.0,1,1,Couples,Wildlife
63227,4.0,2,2,Couples,Landmark
63228,1.0,1,1,Friends,Beach
63236,5.0,1,1,Family,Beach
63238,4.75,4,1,Friends,Museum
63239,4.0,1,1,Friends,Wildlife
63241,4.0,2,1,Couples,Landmark
63242,2.0,1,1,Friends,Beach
63243,3.0,1,1,Solo,Temple
63246,5.0,1,1,Friends,Wildlife
63247,3.0,1,1,Couples,Wildlife
63248,5.0,1,1,Couples,Wildlife
63251,5.0,1,1,Friends,Wildlife
63252,4.333333333333333,3,3,Friends,Landmark
63256,4.0,1,1,Friends,Beach
63259,5.0,1,1,Couples,Wildlife
63260,5.0,1,1,Couples,National Park
63262,4.0,1,1,Family,Beach
63264,4.5,4,3,Friends,Wildlife
63265,5.0,1,1,Friends,Wildlife
63266,2.0,1,1,Friends,Temple
63267,5.0,1,1,Solo,Wildlife
63270,4.0,1,1,Couples,Wildlife
63271,2.0,1,1,Couples,Volcano
63276,5.0,1,1,Family,Water Park
63280,2.0,2,2,Friends,Landmark
63281,3.0,1,1,Friends,Landmark
63287,5.0,1,1,Couples,Beach
63290,4.0,1,1,Couples,Beach
63293,3.0,1,1,Couples,Landmark
63299,2.0,1,1,Couples,Palace
63302,3.0,2,1,Friends,Temple
63306,5.0,1,1,Couples,Wildlife
63309,5.0,1,1,Friends,Water Park
63310,5.0,2,2,Couples,Beach
63311,4.0,1,1,Family,Landmark
63315,4.0,2,1,Family,Beach
63321,5.0,1,1,Family,Waterfall
63323,5.0,1,1,Friends,Water Park
63326,3.0,1,1,Couples,Wildlife
63328,4.0,2,2,Solo,Landmark
63329,5.0,1,1,Couples,Temple
63333,5.0,1,1,Friends,Wildlife
63340,3.0,1,1,Friends,Wildlife
63344,5.0,1,1,Couples,Beach
